lon,lat,bio1,bio12,ph,sand,silt,clay,soc,best_crop
47.24021486977899,21.335881152235544,28.388332,77.0,82,495,323,182,45,date_palm
48.13856031721866,18.72333253419078,29.075832,61.0,82,545,304,151,47,date_palm
43.90253593725118,23.869444301495488,26.472666,139.0,80,483,290,227,32,sorghum
48.43965399442903,20.806411488525196,29.000668,62.0,81,487,361,152,43,date_palm
39.176468729281424,26.96125199702376,21.745832,89.0,80,367,350,283,51,wheat
45.10435356311835,25.859689794350647,24.575834,180.0,78,466,331,203,29,sorghum
51.5800162315016,21.206359208291165,28.558167,61.0,80,528,322,149,43,date_palm
38.46645654892289,28.486282802511237,21.157167,62.0,80,398,284,317,38,wheat
40.51592032570475,26.642703214936382,22.890167,124.0,81,389,332,279,39,wheat
44.49332679274816,23.859938396936165,25.410168,147.0,81,456,310,234,41,sorghum
43.159343884342704,26.417840664318977,24.0825,172.0,79,392,341,267,40,sorghum
52.580679947778336,21.029314107922133,28.672,68.0,80,568,298,134,44,date_palm
46.83053946660375,17.187268415355756,28.408333,66.0,81,607,276,117,40,date_palm
43.04404025845616,18.267401679391565,21.041834,214.0,80,480,285,235,82,wheat
51.56444355357662,19.835343434647847,28.523167,62.0,81,581,305,113,42,date_palm
49.30152409565779,26.64268955898389,25.9135,88.0,80,437,320,243,32,sorghum
43.57893053778395,21.95495802793977,27.685833,124.0,83,412,360,228,46,sorghum
41.829719176821655,30.479148573439502,22.965834,78.0,80,297,400,304,43,sorghum
36.48315900835589,27.17015978329277,24.013,26.0,79,484,316,201,53,date_palm
36.395216943611175,28.83466157559998,21.018833,29.0,81,515,247,237,34,date_palm
40.20257477475756,27.310451966861045,22.386667,102.0,80,345,251,404,55,alfalfa
50.96067384710061,20.43456144263057,28.605,59.0,81,516,366,118,46,date_palm
48.512780072132855,21.932287559356656,28.452833,66.0,81,504,370,126,51,date_palm
45.74643950444256,24.77670588463532,26.076,138.0,80,413,327,260,48,sorghum
41.9067029270781,24.220580854959262,26.560999,121.0,81,450,347,203,35,sorghum
51.54542307810822,20.05630182311438,28.5435,61.0,81,569,309,122,42,date_palm
45.36088905773378,24.91539736125202,25.592667,148.0,79,506,285,209,39,sorghum
45.469315265625234,23.906796686187462,26.384666,127.0,80,486,307,207,42,sorghum
47.11278227246383,17.44004394955008,28.624166,66.0,82,584,305,111,44,date_palm
40.85093747169235,28.03137876172051,21.838333,116.0,80,363,246,391,58,alfalfa
41.10018748811284,24.608659080445957,26.155167,108.0,81,529,308,163,31,sorghum
44.112252026024,24.82808874212724,25.7115,151.0,80,408,340,252,36,sorghum
39.33736554884732,24.44109859143381,26.282667,83.0,80,527,297,176,50,sorghum
45.8957179019462,28.836431906694983,25.057667,193.0,80,329,409,263,37,sorghum
45.75909774148883,23.40851788020685,27.066334,111.0,81,458,302,240,41,sorghum
37.517955740956005,24.911853988710966,25.394333,61.0,80,412,375,214,46,sorghum
40.12762999609289,23.674074445163665,25.579332,100.0,81,515,321,164,28,date_palm
47.91674837055414,19.31142757879192,29.068832,62.0,82,521,340,140,54,date_palm
45.79717010233414,26.937450785525733,25.621166,192.0,79,407,342,250,30,sorghum
46.795493368691446,17.22959989707368,28.403,66.0,81,613,275,112,46,date_palm
45.95042508100066,17.71616336864646,27.919666,74.0,81,544,274,182,49,date_palm
42.75964695920972,25.609382089873208,25.704834,146.0,79,488,286,226,38,sorghum
50.85741329318883,22.204366448222203,28.268833,62.0,80,537,305,158,36,date_palm
47.13827410642177,20.79217533435896,28.771334,75.0,82,455,334,211,46,date_palm
46.10920596089441,20.317179656471215,29.128334,80.0,82,463,310,227,45,date_palm
49.08029210154872,19.419165525874817,29.11,58.0,81,487,380,134,50,date_palm
49.39171342028959,25.36210659660488,26.123167,81.0,81,464,352,183,44,sorghum
49.85912445738386,21.22709087899969,28.725334,59.0,80,485,359,156,45,date_palm
37.71771720509762,27.97970421464213,20.729,63.0,81,518,228,253,34,date_palm
48.15982683856947,20.17701748937836,29.108334,63.0,81,485,387,129,50,date_palm
41.09504221855909,29.68272423039809,22.306168,82.0,81,350,290,359,39,date_palm
40.66789037199519,23.913770286411783,27.668667,92.0,81,483,307,210,34,date_palm
45.38929820839768,21.490482236674588,28.43,97.0,82,434,344,221,44,sorghum
44.49980071572415,27.955452849063107,24.745667,182.0,80,318,425,257,41,sorghum
50.97100568425557,20.586289335266112,28.587,59.0,81,517,361,123,45,date_palm
44.40088387539281,28.46985620401047,24.589334,172.0,79,330,442,228,42,sorghum
38.45393941807714,29.01008893939205,21.251167,51.0,80,415,283,302,39,wheat
43.96116385288566,19.43430887238619,26.225,144.0,82,448,328,225,66,sorghum
38.4209166242274,28.54456445573574,21.318834,56.0,81,383,287,329,46,wheat
46.96754570506375,19.065215291440488,28.677334,72.0,82,515,355,131,47,date_palm
38.43134658968514,25.569994656656267,26.693167,61.0,80,449,278,273,46,sorghum
47.65214434871777,18.83103049705398,29.007668,63.0,82,517,340,143,46,date_palm
47.29760793478776,26.9026467400674,25.669167,144.0,79,463,333,204,27,sorghum
44.50202392421727,27.49317570001486,25.156,188.0,79,317,412,271,42,sorghum
46.06259041841607,25.62740422290764,25.622667,150.0,79,414,347,240,39,sorghum
46.92155559165083,24.63383892415384,25.729668,117.0,79,480,297,224,50,sorghum
44.29250660733708,25.98226562523234,25.236166,175.0,79,445,330,225,37,sorghum
49.93887467382386,24.37667795268713,26.768333,72.0,81,476,341,183,41,date_palm
38.77553298038981,24.24170609029062,25.667833,87.0,79,426,331,243,83,sorghum
42.57060768226201,24.48831356758022,26.297167,129.0,80,410,337,253,33,sorghum
50.47171491029492,24.89236138562284,26.666166,72.0,80,525,231,244,40,sorghum
39.53143225922781,21.55239728973012,29.307333,82.0,80,527,319,154,34,date_palm
45.79127985133552,25.262981625458867,25.5195,152.0,79,484,306,210,32,sorghum
41.24383085308598,19.257820361782382,30.6335,219.0,80,513,278,209,188,wheat
42.42652138732744,19.07114839624346,23.157833,234.0,81,524,239,237,108,wheat
35.78232754515828,27.483104902946437,24.924334,14.0,80,515,311,174,58,date_palm
39.84148919935421,24.88409559929118,24.845,96.0,79,509,308,183,86,sorghum
41.17137224513151,27.368595416194097,22.263166,142.0,80,354,261,386,57,wheat
49.61119963207175,20.6687778818327,28.862167,59.0,81,485,372,143,45,date_palm
45.38464585188554,25.219238735418365,25.686167,156.0,80,423,334,242,43,sorghum
41.04428728545604,26.25171824783416,23.874166,128.0,81,379,359,262,51,wheat
40.652883664589794,21.866307333506377,25.2905,109.0,82,551,267,182,51,sorghum
45.54942871745158,24.95114197320875,25.441833,147.0,79,446,317,237,40,sorghum
45.36057823104095,25.190970364772987,25.608833,156.0,79,447,317,236,41,sorghum
54.74860986385335,20.548678300809385,29.238,89.0,79,483,302,215,52,date_palm
51.61065998847221,21.64827249656676,28.590834,61.0,80,490,351,160,42,date_palm
51.48276778951848,20.25530589336062,28.598333,61.0,81,582,315,103,49,date_palm
40.69726935608212,21.587134017369028,24.133,118.0,83,535,261,204,63,sorghum
38.85812730709341,26.134314299932704,23.403334,82.0,80,394,336,270,59,wheat
44.75275850072144,28.338526431617247,24.9855,176.0,80,319,438,243,34,sorghum
48.776159314583104,20.417681166712736,28.9825,60.0,81,514,358,128,41,date_palm
37.98906508604682,29.153204840384856,21.247667,44.0,81,408,322,270,42,wheat
48.00822655994841,18.73622543323939,29.033667,61.0,82,539,326,135,49,date_palm
51.88057490884084,19.73690193082785,28.5405,66.0,81,565,323,112,46,date_palm
39.66416284592979,22.94864310385546,27.124,81.0,79,534,270,195,81,sorghum
43.73182837357851,18.2235662411883,21.614,185.0,83,500,313,187,90,wheat
50.61355473365527,23.9811173678004,27.2635,67.0,80,488,335,177,48,date_palm
49.82974460495458,20.282643718601232,28.953833,59.0,81,483,376,140,52,date_palm
42.61405738228017,19.844532385069694,26.5355,193.0,82,469,328,204,82,sorghum
47.2248756884006,22.34857634923685,27.823,86.0,82,518,295,187,44,date_palm
46.2590619687445,21.195506835490168,27.868,92.0,82,488,300,211,54,date_palm
39.83553425911809,25.27165827935532,23.857834,104.0,82,566,267,167,37,sorghum
47.89627326817127,23.756747784847725,26.485,91.0,81,456,296,248,33,sorghum
43.58580844947705,27.492030964012763,24.0175,172.0,79,371,367,262,38,wheat
41.49705210542823,22.88892259222022,27.969667,109.0,82,521,314,165,33,date_palm
47.62110277069624,20.6464040213218,29.078833,68.0,82,454,395,151,53,date_palm
51.10963602092106,23.981507281900782,27.543333,65.0,79,615,237,147,43,date_palm
51.2404674720875,23.28033773813176,27.967667,65.0,79,545,299,156,43,date_palm
52.845404257944125,20.28796289931416,28.763666,71.0,80,590,305,105,49,date_palm
45.71231119952183,21.85570462452748,27.884666,103.0,82,499,289,212,36,date_palm
39.05038397388574,24.73014425424148,26.044333,79.0,80,516,291,193,53,sorghum
40.60240996565279,26.24623080996665,23.818834,117.0,81,335,359,306,39,sorghum
50.12952053500226,18.935817600445134,29.0385,54.0,81,589,273,138,51,date_palm
39.83200385992072,23.687286820675105,26.473,87.0,81,522,281,197,26,date_palm
46.677223325468994,28.275718770316736,25.438168,205.0,79,336,414,250,26,alfalfa
42.92630988499028,28.823458466490827,23.007166,126.0,79,318,300,382,49,wheat
49.79902995270831,26.131047862883413,26.361,76.0,80,501,294,205,47,sorghum
49.85848735047362,19.117008202296024,29.190834,55.0,82,557,304,139,43,date_palm
44.17252602971459,25.027394397387067,25.5355,157.0,80,375,358,267,37,sorghum
48.36323834576475,26.700190695305317,25.7365,107.0,80,440,324,236,20,sorghum
44.82638239915965,28.58075552638022,24.989166,171.0,80,338,426,235,33,sorghum
43.68257760699262,24.47238884246414,25.846666,146.0,80,388,337,275,34,sorghum
45.63934058676689,26.83954339447986,25.447666,195.0,79,432,326,242,29,sorghum
42.70994324863245,27.04004160597373,23.347,170.0,80,325,344,331,51,wheat
43.92785858117446,28.870411854435403,23.982,141.0,79,271,383,346,45,sorghum
47.20986608587027,21.05142863026537,28.663666,75.0,82,476,308,217,42,date_palm
36.54513504777411,28.578102433581854,21.504168,38.0,80,403,261,336,45,wheat
44.63924225226377,26.05747038913216,25.280834,180.0,79,421,317,261,34,sorghum
42.79529066360443,21.20390781269527,28.116333,136.0,82,531,249,220,43,sorghum
40.09609467878567,23.22113708412364,25.665167,99.0,82,533,306,161,27,date_palm
43.25396868988744,18.39186167530184,21.956,198.0,80,524,270,205,108,wheat
40.07883345476099,25.991261958738512,22.382,121.0,82,517,304,179,32,date_palm
48.00084663886483,18.040808528873487,28.9485,62.0,82,566,303,131,51,date_palm
46.76749679009485,25.496502219927518,25.189333,142.0,79,503,285,212,35,sorghum
47.23373155173476,28.181812123386333,25.564667,168.0,79,380,355,265,26,alfalfa
45.49103261321297,22.11845763019685,27.947666,102.0,81,437,340,223,42,sorghum
43.883027250745386,28.9221548001166,23.898834,135.0,80,304,347,349,42,sorghum
39.01749516587456,31.47320999994772,19.2535,101.0,80,283,407,310,43,sorghum
48.96931128853326,19.93386555249824,29.019,61.0,81,503,363,134,55,date_palm
42.75005884726564,26.446946045114416,23.668499,170.0,80,413,311,275,38,sorghum
42.98704152194233,26.031730089109143,24.501167,162.0,80,402,357,241,35,sorghum
45.28359370974344,18.70371167218262,27.250834,92.0,81,500,341,159,39,date_palm
48.83217568066941,20.24473016352508,28.963833,61.0,80,488,356,156,46,date_palm
36.88772943768118,25.96406682864951,25.431665,31.0,80,438,339,223,44,sorghum
46.93356331883814,25.40816054997183,25.246834,137.0,79,469,288,243,32,sorghum
49.58235384742586,25.070883219574327,26.419167,78.0,80,507,312,182,41,sorghum
40.762158436922114,24.010315874009933,27.689667,93.0,80,436,308,256,30,sorghum
43.03087624733921,23.11801841372221,27.0385,126.0,83,480,314,206,42,sorghum
43.24333261523597,26.457485930288648,24.052166,173.0,80,317,362,321,63,wheat
41.278516499198695,29.4266220770424,22.279833,89.0,80,376,295,329,49,wheat
45.483248817736666,25.70315699658424,25.008333,171.0,79,449,323,229,32,sorghum
49.33530739215282,21.227519422525354,28.783667,59.0,80,496,344,160,41,date_palm
45.15424807267395,25.42111307239305,25.431334,165.0,79,447,349,204,29,sorghum
37.054428030195965,28.06404962823199,20.955334,57.0,81,456,260,284,41,date_palm
37.1687052150984,31.445161731528493,19.687334,49.0,80,258,386,357,72,wheat
37.79865608012225,25.16642371883436,22.2235,87.0,80,541,291,168,39,date_palm
38.18654887038417,25.101557523981757,24.176834,82.0,78,486,305,209,95,sorghum
36.77250094811018,29.38085534005037,18.8655,41.0,81,384,325,291,42,wheat
40.84349955105809,26.68932506786028,22.5,136.0,80,368,318,314,66,wheat
40.78984734343186,31.28883797875933,21.168167,91.0,80,332,362,306,40,sorghum
49.216666110579794,25.195460990416507,25.841833,86.0,81,469,330,202,43,sorghum
38.49552691861095,26.299631714970065,22.895166,79.0,79,453,306,241,45,sorghum
47.37058964062862,26.47204638943199,25.506834,137.0,80,493,329,179,25,sorghum
43.55659961588488,28.72076209810041,23.549,138.0,80,311,331,358,49,wheat
49.33692554539535,21.53237281974659,28.74,59.0,81,508,353,139,40,date_palm
52.23337191930319,20.576419836181685,28.589167,66.0,80,603,293,104,48,date_palm
47.62629595647279,20.14480950752293,29.065166,66.0,82,492,355,153,43,date_palm
50.50874263580189,19.92503729962143,28.774166,57.0,81,512,350,138,40,date_palm
40.22376339246949,27.8528459988844,21.714333,102.0,80,364,278,358,45,wheat
49.02913057635223,27.379207408063635,25.872334,100.0,77,356,328,317,52,alfalfa
45.63762974499957,26.98232203522808,25.5325,199.0,79,449,305,246,23,alfalfa
40.87651454388235,27.164689128792038,21.935833,141.0,79,381,287,332,45,wheat
51.70072473538849,23.56869109650045,28.039167,61.0,79,644,239,117,40,date_palm
39.84722787874846,23.047576362085596,25.060833,101.0,81,530,309,161,37,sorghum
37.31267051914645,26.766868815903376,21.012001,67.0,79,466,296,238,48,wheat
44.06952428186636,21.132407805354585,28.378,117.0,83,469,325,206,50,date_palm
40.17393378547655,28.736826713527904,21.5755,85.0,81,307,322,371,54,date_palm
42.108576361722925,24.34661466386206,26.7975,119.0,80,389,378,232,38,sorghum
43.070214314590224,20.799559763791457,27.794834,143.0,83,504,282,214,48,sorghum
48.44998484267429,22.942616213741744,27.662834,76.0,81,439,356,205,43,date_palm
53.45611667505246,21.315855584707112,29.022167,77.0,79,571,255,174,46,date_palm
47.981894195664985,26.699874271173957,25.780167,117.0,79,436,296,268,22,sorghum
50.12711397955333,19.44559190761935,28.963,56.0,81,533,317,150,47,date_palm
40.01561316377834,24.90165316023663,25.9425,91.0,81,560,278,162,29,date_palm
42.2261391680617,23.0917861670023,28.103,115.0,81,426,357,216,41,sorghum
41.11044751896214,20.18528423794143,29.7685,157.0,81,540,260,200,77,sorghum
51.22056237223034,22.85692543414317,28.121166,65.0,80,562,304,134,38,date_palm
40.98162010773669,22.690914325418923,27.967333,97.0,82,498,266,236,35,date_palm
44.14962810217429,21.598594749574165,27.3505,126.0,82,514,314,172,45,sorghum
39.3673895879768,28.73101656150157,21.440834,67.0,80,338,279,383,38,date_palm
44.07197554651486,25.772561467495656,25.016834,174.0,79,426,323,251,31,sorghum
37.6090533069893,29.93265075577801,19.711666,40.0,79,277,350,373,44,date_palm
53.291281148273626,22.21551566593656,28.5905,74.0,79,575,255,171,40,date_palm
42.71256669324904,23.738471422525546,26.615166,127.0,81,504,308,189,36,sorghum
45.50650679035953,22.46887099671757,27.542166,107.0,81,423,351,225,47,sorghum
51.58207942446726,20.5865649865287,28.558,61.0,81,592,293,115,45,date_palm
46.01379266687668,18.456278473096845,27.997168,77.0,82,494,310,196,45,date_palm
43.05667374098644,25.928432540044295,24.822666,163.0,79,440,317,243,46,sorghum
46.07211883293259,27.64343760447673,25.865,216.0,80,332,412,256,34,alfalfa
48.94221515289511,22.330872427627344,28.1705,66.0,80,508,353,139,45,date_palm
42.57959868728843,25.79927593291593,25.398,145.0,79,395,320,286,43,sorghum
39.99979586825978,29.36318390564913,22.347334,64.0,81,364,330,305,36,date_palm
44.23109597196563,24.681326683531683,25.525,152.0,80,468,301,231,46,sorghum
48.62678379967702,20.02653241077748,29.069666,60.0,81,488,370,142,48,date_palm
40.92307698601236,27.17516602168261,22.278833,134.0,80,362,290,348,48,wheat
42.21335728691354,24.856298516336345,26.332167,126.0,80,325,420,256,46,sorghum
36.89016510926563,28.32592929433969,21.4295,49.0,80,422,277,301,89,wheat
48.31478870833233,22.09308185391194,28.276667,67.0,82,494,331,174,41,date_palm
41.67893927482819,24.956696156421696,25.807833,121.0,80,449,380,171,38,sorghum
49.97212096028905,26.309853950749982,26.309834,75.0,78,542,214,243,50,sorghum
41.0625238748604,21.85709026309484,26.5275,111.0,82,458,298,244,50,sorghum
48.97239089755045,20.709406871675785,28.944834,61.0,81,488,368,144,48,date_palm
37.36346313693693,28.83549276281378,20.184834,51.0,81,419,322,260,37,wheat
41.34962417453519,29.54137702510881,22.499332,88.0,80,360,290,350,57,wheat
40.74999126742621,23.24677772072136,27.447666,94.0,81,473,294,233,31,sorghum
39.047878381491685,26.730423116922825,21.8885,91.0,81,398,285,316,45,sorghum
41.58225996590943,26.143500735027565,24.4645,136.0,80,368,352,280,48,wheat
40.39895009664274,29.08082894947485,21.865667,81.0,80,379,275,346,49,wheat
49.78289528468315,23.04471997110897,28.0305,64.0,80,502,335,163,45,date_palm
43.09562701095591,25.989037761568312,24.846666,161.0,79,441,332,227,33,sorghum
39.53571423494632,26.31306167834384,22.602667,103.0,80,526,315,159,42,sorghum
41.37734042044598,21.941903238327196,27.3805,113.0,82,544,292,164,94,sorghum
48.01704904336778,23.88798622830581,26.496834,92.0,81,488,305,208,33,sorghum
52.315306568958086,21.640799471975523,28.5765,65.0,79,572,289,140,38,date_palm
47.82786814841322,20.794331746309417,29.101665,66.0,81,480,342,178,59,date_palm
43.62724166719278,22.592001736595744,26.884666,130.0,82,473,348,179,45,sorghum
51.24610495829823,19.171662194118237,28.4445,61.0,82,578,286,137,51,date_palm
42.41079179653197,21.172350697366674,27.188334,145.0,81,538,260,202,55,sorghum
41.71818616591948,21.832911811457496,27.475,122.0,83,525,272,203,45,sorghum
39.11459135738559,31.20597502285277,19.871334,89.0,80,254,415,331,52,wheat
37.81539661388974,30.97529554425123,20.534,44.0,80,300,319,381,60,date_palm
55.282752358045386,22.147867958468364,29.628834,96.0,79,450,354,196,34,date_palm
38.94737339677308,24.254268882028708,23.711334,100.0,79,499,310,191,69,sorghum
53.428436610751554,19.765298831653816,29.058167,79.0,80,538,331,131,71,date_palm
40.17231421699624,24.8709558626078,26.239334,93.0,81,516,291,193,28,sorghum
40.70861217002227,22.525028995685773,27.479334,95.0,81,472,286,242,34,sorghum
52.86418608638144,20.180272201475297,28.750666,70.0,81,574,320,106,52,date_palm
46.34720268403247,27.50172771196449,25.762,205.0,79,337,411,252,42,sorghum
53.24841563058924,21.54985174197043,28.890667,75.0,79,542,283,175,47,date_palm
47.12648294909685,24.822610862846812,25.348333,119.0,79,493,304,203,36,sorghum
52.93302653547035,19.64019805416768,28.831,73.0,80,560,328,112,62,date_palm
41.22841634626028,30.010050874949798,22.630167,80.0,80,357,326,317,42,wheat
53.78318605054128,20.357717128316867,29.143,82.0,81,553,330,117,39,date_palm
39.36368216063565,21.10088064921216,29.284666,84.0,80,530,289,181,48,date_palm
39.29414128029826,29.233761975019853,21.387833,63.0,80,344,369,287,38,wheat
48.19004063024515,23.068644624069456,27.6585,80.0,81,501,283,215,44,date_palm
40.92178620707604,30.015598632065867,22.387167,78.0,80,353,303,344,44,wheat
38.959366535846605,23.38356235557999,28.179832,71.0,79,505,311,184,43,date_palm
42.12337101927329,20.323049602323465,25.795166,190.0,81,503,275,222,102,sorghum
44.10169977942029,25.512721287898675,25.328167,168.0,79,400,359,241,40,sorghum
39.580808187366046,22.70230853493052,28.275167,75.0,80,475,329,197,25,date_palm
45.45784602352485,19.16991632982408,27.988667,91.0,81,485,334,181,52,date_palm
48.16864477944283,21.027317518551392,28.977167,65.0,81,505,320,175,48,date_palm
34.974163106422544,29.061410364739302,20.237,21.0,78,278,351,370,120,wheat
39.85614988444234,21.67355334112034,29.777666,86.0,80,541,279,180,33,date_palm
50.10186622963882,23.758958568519144,27.289333,69.0,80,466,349,185,47,date_palm
38.183094973151526,29.467393461866838,21.399834,42.0,81,393,338,269,34,wheat
50.96519556411205,20.298551585266885,28.6025,59.0,81,522,361,117,48,date_palm
44.49250287303423,25.280838880291306,25.4005,161.0,79,424,353,223,55,sorghum
52.65782695480733,20.0770197510216,28.658333,70.0,80,575,310,115,52,date_palm
43.630483354027,21.837296990478407,27.592667,127.0,83,464,347,189,46,sorghum
42.884431695924896,18.1963074785279,21.186666,216.0,81,481,282,237,109,wheat
43.00333324747803,28.923709514798738,23.196001,123.0,79,319,310,372,51,wheat
46.17085339647989,18.52804273653961,28.0975,76.0,81,467,333,200,48,date_palm
36.01606464915192,27.95302177105607,20.053667,42.0,81,462,309,230,39,date_palm
38.33120090234781,27.775556506057853,21.974167,64.0,80,372,279,349,65,wheat
51.62749433119424,19.609269106124945,28.515333,62.0,82,569,308,123,53,date_palm
45.18937778709555,19.30121077491036,27.3065,101.0,81,508,333,159,40,date_palm
45.35103623411064,26.2993744268886,25.084,185.0,78,411,355,234,30,sorghum
42.97463291494525,27.374009711671174,23.397167,171.0,80,328,359,313,54,wheat
45.55508043898081,22.7259597051495,27.811666,107.0,81,437,330,234,52,sorghum
42.571453252353294,21.321419500421545,27.923166,134.0,82,501,278,221,49,sorghum
38.68899482228949,24.313528188792585,25.596333,87.0,78,467,321,212,94,sorghum
43.175064566223774,28.72067664391229,23.128,137.0,80,343,330,327,51,wheat
45.81107839094648,22.603470196645965,27.78,104.0,81,416,335,249,43,sorghum
41.08882434657288,30.110117909062147,22.447,80.0,80,354,323,322,49,wheat
43.269386873301386,25.49895764845048,25.358833,154.0,79,417,342,241,38,sorghum
51.274271412508114,20.336378962773026,28.592,61.0,80,533,338,129,45,date_palm
49.35952663249471,20.77130126624555,28.842333,60.0,80,503,362,135,41,date_palm
40.77068669723476,20.48601825339461,26.430166,161.0,79,524,274,202,124,sorghum
47.72988362835571,24.97504314198224,25.659334,109.0,80,447,339,214,40,sorghum
44.73703677512792,28.876597322857315,24.764166,152.0,80,302,398,299,38,sorghum
52.41965207233095,22.016937561826253,28.462833,66.0,79,556,275,169,42,date_palm
39.6054928113409,27.19524681306541,21.969833,95.0,80,391,276,334,31,wheat
49.349761860316335,19.16653846988862,29.221666,57.0,81,496,382,123,49,date_palm
40.82065455022572,30.627577134339106,21.9255,84.0,80,352,341,307,46,wheat
43.760557720904416,27.97703491416387,23.876667,168.0,80,294,380,326,48,sorghum
50.80185123147661,22.10172892206235,28.300333,60.0,80,530,303,167,36,date_palm
36.905889425569406,26.415815639480147,24.782833,32.0,80,439,329,231,52,sorghum
49.78625485728645,24.09530682598143,26.974333,71.0,81,455,334,211,44,date_palm
44.471624352589416,19.096586003596737,26.421167,121.0,82,471,379,150,44,sorghum
44.66184815960939,28.69444539819066,24.779333,163.0,79,315,454,231,41,sorghum
41.818816243070586,24.077564879499207,27.163,114.0,80,463,346,191,33,sorghum
42.15576209295021,27.592465970965065,22.459,162.0,79,354,323,323,82,alfalfa
49.790579684226046,23.3722587294356,27.598667,67.0,80,532,289,179,36,date_palm
38.27685270805268,26.626210718404277,22.308,74.0,79,374,322,304,41,wheat
50.268398367959456,23.075188685228195,27.948833,63.0,80,521,320,159,40,date_palm
39.76472028873096,31.303761595094805,20.023333,93.0,80,305,395,300,54,alfalfa
38.71385008787698,29.43205238047048,21.4155,50.0,80,387,295,317,43,wheat
38.00211833321416,25.78630964730874,25.594,56.0,80,443,351,206,43,sorghum
42.16629388519005,22.237315108181463,27.986,119.0,82,522,282,197,53,sorghum
38.33519068916838,26.794131903571312,21.799,78.0,79,411,309,280,38,wheat
46.243600235323775,21.88784043913728,27.591333,94.0,82,485,324,191,44,date_palm
49.51547957689546,24.341166300602964,26.708334,74.0,81,480,328,192,44,date_palm
40.94928918988684,23.09959129224067,27.547333,99.0,82,486,270,244,34,sorghum
44.78635694167143,23.518069201464428,26.512001,135.0,80,474,306,219,42,sorghum
41.9585670734469,18.324969713482115,26.638,234.0,80,482,346,171,247,sorghum
47.09658508030844,26.29427361675778,25.423666,146.0,79,466,319,215,24,sorghum
42.46350937893611,27.12238702017305,23.033333,168.0,79,363,320,317,57,alfalfa
42.47124705296118,19.632775748259604,25.536667,211.0,81,498,282,219,122,alfalfa
51.247545076513376,23.69383298813644,27.793,66.0,79,610,240,150,46,date_palm
38.73710028822467,27.305354941701687,21.6805,74.0,80,397,280,323,36,wheat
41.239754533466666,29.16671826254961,22.236,94.0,80,366,276,358,62,alfalfa
40.15103665518886,24.801715925335092,26.3475,92.0,81,507,310,183,34,sorghum
37.78689866582546,27.699070250021663,21.139668,64.0,81,466,266,269,33,date_palm
51.25995854865211,20.94134462211805,28.552334,61.0,80,545,315,139,50,date_palm
48.190443407165866,23.86663650501461,26.692167,89.0,81,468,331,202,41,sorghum
52.41487001000416,22.149459947914924,28.442833,66.0,80,547,274,178,45,date_palm
48.9866275922185,20.009463891131237,29.014833,59.0,81,506,352,142,46,date_palm
49.34758091400158,22.267273889372763,28.362667,64.0,80,485,370,145,38,date_palm
42.4405752666386,25.67488644431328,25.628334,141.0,80,365,342,293,46,sorghum
51.75722446697439,21.65589244586217,28.582167,63.0,80,518,351,131,46,date_palm
48.30742426396015,26.989816553626174,26.088833,113.0,79,416,285,299,27,sorghum
51.49139646603553,22.082258647992425,28.427166,63.0,80,526,333,141,50,date_palm
42.21148439882503,20.98135450863502,26.557167,157.0,81,575,248,178,77,sorghum
43.061125587141376,17.589799737614626,24.971666,136.0,81,451,363,187,149,sorghum
41.43298318420905,21.58498042784606,25.580334,134.0,82,537,263,200,68,sorghum
40.78130266717194,25.26063987145498,24.507666,117.0,81,520,313,167,37,sorghum
48.3810056086585,19.66855772782501,29.085167,61.0,82,509,340,151,48,date_palm
47.729986847441054,27.14955499756416,25.548,131.0,79,481,260,260,23,sorghum
44.85445892356732,24.82577871619582,25.648167,154.0,79,440,322,237,49,sorghum
37.44917036317022,29.479725242066543,19.4195,48.0,81,392,313,295,35,wheat
50.64550956378828,19.699853476891462,28.728333,58.0,81,531,339,130,44,date_palm
49.18394877140592,20.05204842293052,28.9615,61.0,81,501,377,122,50,date_palm
47.58467753252811,21.260620696524064,28.857666,71.0,82,471,330,199,47,date_palm
38.337729576270014,25.610475269204823,26.5895,60.0,80,433,295,272,42,sorghum
43.87378300906955,28.01438312561101,24.008167,166.0,79,358,406,236,49,wheat
50.055676980723135,19.85065315789617,28.976833,57.0,81,519,350,131,50,date_palm
49.536834989850256,26.21533053979326,26.319834,77.0,80,454,322,224,36,sorghum
48.57676783589584,21.44356356921639,28.856833,64.0,82,501,351,148,47,date_palm
43.078338630228586,22.206066334628883,28.221832,119.0,82,454,347,200,46,sorghum
39.85480216114534,22.471695640288694,26.074833,92.0,80,501,295,204,64,sorghum
49.50820418903778,19.82498795844913,29.016167,59.0,81,504,367,128,46,date_palm
48.921289969609575,26.770371475465744,26.009333,94.0,80,351,350,299,36,sorghum
41.22056465133715,19.61225678601205,30.329834,197.0,79,534,284,182,148,sorghum
41.77408631379194,27.495180586565915,22.031666,163.0,80,387,271,341,55,wheat
37.5496673421184,26.50954743644078,22.3515,62.0,79,429,342,229,48,wheat
45.95688134399363,23.13717030145533,27.554667,104.0,81,407,342,251,48,sorghum
40.40594517374743,26.33712224549986,23.119333,116.0,81,386,325,289,35,alfalfa
40.4874577550552,20.683184848489454,28.805666,125.0,80,507,305,187,112,sorghum
38.8804412165469,31.78260669860168,18.93,115.0,80,304,413,283,49,wheat
